STATUS,BAD
RANGE,42.997,6019,2.420
RANGE,43.011,6017,4.490
RANGE,43.127,6018,3.440
RANGE,43.141,6019,2.520
RANGE,43.155,6017,4.480
RANGE,43.271,6018,3.450
RANGE,43.285,6019,2.500
RANGE,43.299,6017,4.560
RANGE,43.415,6018,3.420
RANGE,43.429,6019,2.370
RANGE,43.443,6017,4.520
RANGE,43.559,6018,3.420
RANGE,43.573,6019,2.190
RANGE,43.587,6017,4.510
RANGE,43.703,6018,3.430
RANGE,43.717,6019,2.250
RANGE,43.731,6017,4.500
RANGE,43.847,6018,3.410
RANGE,43.861,6019,2.500
RANGE,43.875,6017,4.520
RANGE,43.991,6018,3.430
RANGE,44.005,6019,2.480
RANGE,44.019,6017,4.490
RANGE,44.135,6018,3.420
POS2D,44.136,0.381,-0.039,2.280,3.230,4.210,0.668
STATUS,BAD
RANGE,44.149,6019,2.250
RANGE,44.163,6017,4.530
RANGE,44.279,6018,3.430
RANGE,44.293,6019,2.640
RANGE,44.307,6017,4.470
RANGE,44.423,6018,3.440
RANGE,44.437,6019,2.050
RANGE,44.451,6017,4.610
RANGE,44.567,6018,3.410
RANGE,44.581,6019,2.220
RANGE,44.855,6018,3.410
RANGE,44.869,6019,2.560
RANGE,44.883,6017,4.550
RANGE,44.999,6018,3.440
RANGE,45.013,6019,2.500
RANGE,45.027,6017,4.490
RANGE,45.287,6018,3.430
RANGE,45.301,6019,2.500
RANGE,45.315,6017,4.470
RANGE,45.431,6018,3.420
RANGE,45.445,6019,2.410
RANGE,45.459,6017,4.550
RANGE,45.575,6018,3.440
RANGE,45.589,6019,2.380
RANGE,45.603,6017,4.530
POS2D,45.604,0.322,-0.108,2.210,3.230,4.230,0.618
STATUS,BAD
RANGE,45.719,6018,3.450
RANGE,45.733,6019,2.450
RANGE,45.747,6017,4.510
RANGE,45.863,6018,3.420
RANGE,45.877,6019,2.250
RANGE,45.891,6017,4.480
RANGE,46.007,6018,3.410
RANGE,46.021,6019,2.270
RANGE,46.035,6017,4.500
RANGE,46.151,6018,3.430
RANGE,46.165,6019,2.520
RANGE,46.179,6017,4.540
RANGE,46.295,6018,3.430
RANGE,46.309,6019,2.200
RANGE,46.323,6017,4.590
RANGE,46.439,6018,3.430
RANGE,46.453,6019,2.430
RANGE,46.467,6017,4.560
RANGE,46.583,6018,3.430
RANGE,46.597,6019,2.280
RANGE,46.611,6017,4.540
RANGE,46.727,6018,3.440
RANGE,46.741,6019,1.930
RANGE,46.755,6017,4.530
POS2D,46.756,0.219,-0.200,2.080,3.230,4.240,0.523
STATUS,BAD
RANGE,46.871,6018,3.440
RANGE,46.885,6019,2.550
RANGE,46.899,6017,4.570
RANGE,47.015,6018,3.410
RANGE,47.029,6019,2.040
RANGE,47.043,6017,4.490
RANGE,47.159,6018,3.460
RANGE,47.173,6019,1.750
RANGE,47.187,6017,4.490
RANGE,47.303,6018,3.420
RANGE,47.317,6019,1.750
RANGE,47.331,6017,4.490
RANGE,47.447,6018,3.450
RANGE,47.461,6019,1.720
RANGE,47.475,6017,4.500
RANGE,47.591,6018,3.420
RANGE,47.605,6019,1.890
RANGE,47.619,6017,4.490
RANGE,47.735,6018,3.420
RANGE,47.749,6019,1.880
RANGE,47.763,6017,4.490
RANGE,47.879,6018,3.440
RANGE,47.893,6019,1.790
RANGE,47.907,6017,4.500
POS2D,47.908,-0.071,-0.355,1.680,3.240,4.190,0.232
STATUS,OK
RANGE,48.023,6018,3.420
RANGE,48.037,6019,1.710
RANGE,48.051,6017,4.470
RANGE,48.311,6018,3.440
RANGE,48.325,6019,2.030
RANGE,48.339,6017,4.480
RANGE,48.455,6018,3.400
RANGE,48.469,6019,1.750
RANGE,48.483,6017,4.490
RANGE,48.599,6018,3.370
RANGE,48.613,6019,2.120
RANGE,48.627,6017,4.490
RANGE,48.743,6018,3.400
RANGE,48.757,6019,2.040
RANGE,48.771,6017,4.540
RANGE,48.887,6018,3.380
RANGE,48.901,6019,2.240
RANGE,48.915,6017,4.560
RANGE,49.031,6018,3.420
RANGE,49.045,6019,2.400
RANGE,49.059,6017,4.520
RANGE,49.175,6018,3.450
RANGE,49.189,6019,1.780
RANGE,49.203,6017,4.540
POS2D,49.204,0.057,-0.310,1.840,3.220,4.220,0.347
STATUS,FAIR
RANGE,49.319,6018,3.430
RANGE,49.333,6019,1.810
RANGE,49.347,6017,4.480
RANGE,49.463,6018,3.410
RANGE,49.477,6019,1.990
RANGE,49.491,6017,4.480
RANGE,49.607,6018,3.420
RANGE,49.621,6019,1.790
RANGE,49.635,6017,4.500
RANGE,49.751,6018,3.440
RANGE,49.765,6019,1.790
RANGE,49.779,6017,4.470
RANGE,49.895,6018,3.440
RANGE,49.909,6019,1.800
RANGE,49.923,6017,4.540
RANGE,50.039,6018,3.420
RANGE,50.053,6019,1.790
RANGE,50.067,6017,4.520
RANGE,50.183,6018,3.430
RANGE,50.197,6019,1.750
RANGE,50.211,6017,4.570
RANGE,50.327,6018,3.410
RANGE,50.341,6019,1.830
RANGE,50.355,6017,4.530
